id,name,parent_id
1, کراچی سٹی (سندھ),1
2, انٹیرئیر سندھ,1
3, بلوچستان,1
4, پنجاب,1
5, اسلام آباد سٹی,1
6, کشمیر,1
7, خیبرپختونخوا,1
8, گلگت بلتستان,1
9, لاہور سٹی,1
10, صحرائے مدینہ کراچی,1
