id,name,parent_id
1333, یوسی 30 گونگانی ,
1334, یوسی 31 جونگو جلبانی ,
1335, یوسی 32 لاڈیوں ,
1336, یوسی 33 چھچھ جہان خان ,
1337, یوسی 34 اسلام گڑھ ,
1338, یوسی 35 شاھ بندر ,
1339, یوسی 36 دولت پور ,
1340, ٹاؤن کمیٹی بٹھورو ,30
1341, ٹاؤن کمیٹی دڑو ,
1342, یوسی 1 بچل گگو ,
1343, یوسی 2 بنون ,
1344, یوسی 3 حسین پور ,
1345, یوسی 4 لائق پور ,
1346, یوسی 5 جھوک شریف ,
1347, یوسی 6 شاھ محمد شاھ ,30
1348, یوسی 7 دریا خان سوھو ,30
1349, یوسی 8 کمارو ,30
1350, یوسی 9 مھر شاھ ,30
1351, یوسی 10 کنڈھور ,30
1352, یوسی 11 علی اکبر شاھ ,30
1353, یوسی 12 خان پور ,
1354, ٹاؤن کمیٹی جاتی ,
1355, یوسی 21 شاھ پور چاکر ,
1356, یوسی 22 بیگنا ,
1357, یوسی 23 گل محمد بارن ,
1358, یوسی 24 مغل بھین ,
1359, یوسی 25 کھر ملک ,
1360, یوسی 26 کوٹھی ,
1361, یوسی 27 مڑھو بلا خان ,
1362, یوسی 28 غلامولا اوٹھو ,
1363, یوسی 29 مرید کھوسو ,
1364, شاہی بازار,29
1365, یوسی 13 کھیرال ,
1366, یوسی 14 مرادپور ,
1367, یوسی 15 جار ,
1368, یوسی 16 مرزو لغاری ,
1369, یوسی 17 کینجھر ,
1370, یوسی 18 گھوٹارو ,
1371, یوسی 19 علی بحر ,
1372, یوسی 20 بیلو ,
1373, ٹاؤن کمیٹی ٹنڈو غلام علی ,24
1374, یوسی 1 کھٹی محلہ,25
1375, یوسی 1 غلام محمد ہالیپوٹو ,
1376, یوسی 2 حاجی محمد ھاشم بنھور ,
1377, یوسی 3 مانک لغاری ,
1378, یوسی 4 فلکارہ ,
1379, یوسی 5 حاجی اللہ ڈنو ,24
1380, یوسی 6 غلام شاہ لغاری ,24
1381, یوسی 7 غازی خان چانگ ,24
1382, یوسی 8 ھالیپوٹہ ,
1383, یوسی 9 دمبالو ,24
1384, یوسی 10 چھٹو مندرانی ,24
1385, یوسی 11 بڈو قمبرانی ,24
1386, یوسی 12 ٹھارو شاہ کوٹ ,24
1387, یوسی 13 ٹھری ,24
1388, یوسی 14 نبی بخش کنمبوہ ,
1389, یوسی 15 حاجی ساون ,
1390, یوسی 16 ملھن ,
1391, ٹاؤن کمیٹی پنگریو ,
1392, ٹاؤن کمیٹی ٹنڈوباگو ,
1393, ٹاؤن کمیٹی کھوسکی ,
1394, یوسی 23 کھڈارو ,
1395, یوسی 24 ڈیئی ,
1396, یوسی 25 ڈاڈا میمن ,
1397, یوسی 26 سانگی ,
1398, یوسی 27 خیرپور کنمبوہ ,
1399, یوسی 28 ملکانی شریف ,
1400, یوسی 29 سمن سرکار ,
1401, یوسی 30 اولیاء جرکس ,22
1402, یوسی 31 پیر بودلو ,
1403, یوسی 32 خلیفہ قاسم ,
1404, یوسی 33 اولیاء خان شاہ ,22
1405, یوسی 34 سعید خان برگڑی ,22
1406, یوسی 35 پھاڑ مری ,22
1407, یوسی 36 پریل بلیدی ,22
1408, یوسی 37 سارنگ فقیر ,22
1409, یوسی 38 میرغلام محمد ٹالپر ,22
1410, ٹاؤن کمیٹی شہید فاضل راہو ,
1411, ٹاؤن کمیٹی کڑیو گھنور ,23
1412, یوسی 55 کڑیو ,23
1413, یوسی 56 کڑیو گھنور ,23
1414, یوسی 57 راھوکی ,
1415, یوسی 58 ترائی ,23
1416, یوسی 59 داد رکو ,23
1417, یوسی 60 فتح آباد ,
1418, یوسی 61 محمد شاھ گرھڑی ,
1419, یوسی 62 احمد راجو ,
1420, یوسی 63 پٹیئل ,
1421, یوسی 64 گولارچی ,
1422, یوسی 65 کھورواہ چوک ,
1423, یوسی 66 کھور واہ ,23
1424, یوسی 67 دبی ,23
1425, یوسی 68 گھڑو ,23
1426, ٹاؤن کمیٹی کڈھن ,20
1427, ٹاؤن کمیٹی نندو ,20
1428, پیر عالیشاہ ملوک شاہ کوٹ,21
1429, یوسی 39 کاڈی قاضیہ ,
1430, یوسی 40 جھنڈو شاہ درگاہ ,
1431, یوسی 41 شہید رانی المعروف الھڈنو جمالی ,
1432, یوسی 42 محمد خان برگڑی ,20
1433, یوسی 43 نندوشھرو اطراف ,20
1434, یوسی 44 لواری شریف ,
1435, یوسی 45 کڈھن ,20
1436, یوسی 46 بھڈ می ,20
1437, یوسی 47 مٹھو خان چانڈیو ,20
1438, یوسی 48 مٹھی تھری ,20
1439, یوسی 49 چاکر خان پنھور ,20
1440, یوسی 50 شھید دودو سومرو ,20
1441, یوسی 51 بگڑا میمن ,
1442, یوسی 52 سیرانی ,
1443, یوسی 53 پیرفتح شاہ ,
1444, یوسی 54 قاضیہ واہ ,
1445, ٹاؤن کمیٹی تلہار ,
1446, ٹاؤن کمیٹی راجو خانانی ,
1447, یوسی 17 وصی عادل ,
1448, یوسی 18 میر احسان علی ,
1449, یوسی 19 میر صاحب خان ,
1450, یوسی 20 چانری ,
1451, یوسی 21 پیرعلی بھادر شاہ ,
1452, یوسی 22 پیرو لاشاری ,
1453, اوڈیرولعل اسٹیشن ٹاؤن کمیٹی ,
1454, خیبر ٹاؤن کمیٹی ,
1455, مٹیاری ٹاؤن کمیٹی ,
1456, یوسی  16 محمدحسین ھنگورو,92
1457, یوسی  17 اوڈیرولال اسٹیشن,92
1458, یوسی  18 باؤخان پٹھان,92
1459, یوسی  19 تاج پور,92
1460, یوسی  20 شاہپورعارف کھٹیان,92
1461, یوسی  21 پلیجانی,92
1462, یوسی  22 جیندال کوٹ,92
1463, یوسی  23 شاہ عالم شاہ,
1464, یوسی  24 مٹیاری,
1465, یوسی  25 باؤڈیرو,
1466, یوسی  26 سیکھاٹ,
1467, یوسی  27 شیر محمد تھوڑا,
1468, یوسی  28 فقیرنوہ ھوتھیانی,
1469, یوسی  29 اوڈیرولال ولیج,
1470, سعید آباد ٹاؤن کمیٹی ,
1471, یوسی  1 ظائر پیر,
1472, یوسی  2 عبدالواحد بریرا,
1473, یوسی  3 اولڈ سعیدآباد,
1474, یوسی  4 فقیرآباد,
1475, یوسی  5 شاہ میر راھو,
1476, یوسی  6 سکندرآباد,
1477, یوسی  7 بھلی ڈنو کاکا,
1478, یوسی  8 محمدرمضان انڑ,
1479, بھٹ شاہ ٹاؤن کمیٹی ,
1480,  یوسی اللہ والا چوک,93
1481, ہالہ اولڈ ٹاؤن کمیٹی ,
1482, یوسی  9 گوٹھ کرم خان نظامانی,
1483, یوسی  10 گوٹھ محمود تھیم,
1484, یوسی  11 ساندھان,
1485, یوسی  12 کھنڈو,
1486, یوسی  13  کھانوٹ,
1487, یوسی  14   گاھوٹ,
1488, یوسی  15 بھانوٹ,
1489, تھرڑی محبت ٹاؤن کمیٹی ,
1490, رادھن ٹاؤن ,
1491, اسلام آباد محلہ,132
1492, یوسی نمبر 1 میہڑ,131
1493, یوسی نمبر 2 میہڑ,131
1494, یوسی نمبر 3 میہڑ,131
1495, یوسی نمبر 4 میہڑ,131
1496, یوسی نمبر 5 میہڑ,131
1497, یوسی نمبر 6 میہڑ,131
1498, یوسی نمبر 7میہڑ,131
1499, یوسی نمبر 8میہڑ,131
1500, یوسی نمبر9میہڑ,131
1501," یوسی نمبر10میہڑ	",131
1502," یوسی نمبر11میہڑ	",
1503," یوسی نمبر12میہڑ	",
1504," یوسی نمبر13میہڑ	",
1505," یوسی نمبر14میہڑ	",
1506," یوسی نمبر15میہڑ	",
1507," یوسی نمبر16میہڑ	",
1508," یوسی نمبر17میہڑ	",
1509," یوسی نمبر18میہڑ	",
1510," یوسی نمبر19میہڑ	",
1511," یوسی نمبر20میہڑ	",
1512, سیتا روڈ ٹاؤن ,
1513, فیضان مدینہ,127
1514, یوسی نمبر 21 خیرپورناتھن شاہ,126
1515, یوسی نمبر 22 خیرپورناتھن شاہ,126
1516, یوسی نمبر 23 خیرپورناتھن شاہ,126
1517, یوسی نمبر 24 خیرپورناتھن شاہ,126
1518, یوسی نمبر 25 خیرپورناتھن شاہ,126
1519, یوسی نمبر 26 خیرپورناتھن شاہ,126
1520, یوسی نمبر 27 خیرپورناتھن شاہ,126
1521, یوسی نمبر 28 خیرپورناتھن شاہ,
1522, یوسی نمبر 29 خیرپورناتھن شاہ,
1523, یوسی نمبر 30 خیرپورناتھن شاہ,
1524, یوسی نمبر 31 خیرپورناتھن شاہ,
1525, یوسی نمبر 32 خیرپورناتھن شاہ,
1526, یوسی نمبر 33 خیرپورناتھن شاہ,
1527, یوسی نمبر 34 خیرپورناتھن شاہ,
1528, یوسی نمبر 35 خیرپورناتھن شاہ,
1529, میونسپل کمیٹی جوہی ,125
1530, یوسی نمبر 52 جوہی,125
1531, یوسی نمبر 53 جوہی,125
1532, یوسی نمبر 54 جوہی,125
1533, یوسی نمبر 55 جوہی,125
1534, یوسی نمبر 56 جوہی,125
1535, یوسی نمبر 57 جوہی,125
1536, یوسی نمبر 58 جوہی,124
1537, یوسی نمبر 59 جوہی,124
1538, یوسی نمبر 60 جوہی,124
1539, یوسی نمبر 61 جوہی,124
1540, یوسی نمبر 62 جوہی,124
1541, یوسی نمبر 63 جوہی,124
1542, یوسی نمبر 64 جوہی,124
1543, یوسی نمبر 65 جوہی,124
1544, یوسی نمبر 66 جوہی,124
1545, پھلجی اسٹیشن ٹاؤن ,128
1546, موندرناکو,129
1547, یوسی نمبر 36 دادو,128
1548, یوسی نمبر 37 دادو,128
1549, یوسی نمبر 38 دادو,128
1550, یوسی نمبر 39 دادو,128
1551, یوسی نمبر40 دادو,128
1552, یوسی نمبر41 دادو,128
1553, یوسی نمبر42 دادو,130
1554, یوسی نمبر43 دادو,130
1555, یوسی نمبر44 دادو,130
1556, یوسی نمبر45 دادو,130
1557, یوسی نمبر46 دادو,130
1558, یوسی نمبر47 دادو,130
1559, یوسی نمبر48 دادو,130
1560, یوسی نمبر49 دادو,130
1561, یوسی نمبر50 دادو,130
1562, یوسی نمبر51 دادو,130
1563, پیارو لُنڈٹاؤن کمیٹی ,
1564, یوسی  1  جھنڈو مری ,
1565, یوسی  2 میرآباد,
1566, یوسی  3  میل موری,
1567, یوسی  4  سلطان آباد اسٹیشن ,
1568, یوسی  5 مسن,
1569, یوسی  6 شاھ پور رضوی ,
1570, یوسی  7 ٹنڈو سومرو ,
1571, یوسی  8  عثمان شاہ ہوری,
1572, یوسی  9  ڈاسوری,
1573, یوسی  10  ھنگورانی,
1574, چمبڑ ٹاؤن کمیٹی ,
1575, سنجر چنگ ٹاؤن کمیٹی ,
1576, یوسی  11  جارکی,
1577, یوسی  12  بیگن جروار,
1578, یوسی  13  لانڈھی ,
1579, یوسی  14  دریا خان مری ,
1580, یوسی  15  راوت لغاری ,
1581, یوسی  16  نصیر خان لغاری ,
1582, یوسی  17  داد جروار ,
1583, یوسی  18  مسو بوزدار ,
1584, شہباز کالونی,51
1585, سلطان آباد ٹاؤن کمیٹی ,
1586, نصر پور ٹاؤن کمیٹی ,
1587, یوسی  19  شیخ موسیٰ ,
1588, یوسی  20  کامارو,
1589, یوسی  21 پاک سنگار,
1590, یوسی  22  غلام خان سنجرانی,
1591, یوسی  23  بکیرا شریف,
1592, یوسی  24  کھوکھر,
1593, یوسی  25  دینگانو بوزدار,
1594, یوسی  26 شاہ عنایت رضوی,
1595, ٹنڈو غلام حیدر ٹاؤن کمیٹی ,
1596, یوسی  9 نظر پور,
1597, یوسی  10 نصیر خان چانگ,
1598, یوسی  11 جمال دین لاشاری,
1599, یو سی 12 دندو,
1600, یوسی  13 لکی میرواہ,
1601, یوسی  14 یوسف خان چانگ,
1602, یوسی 15 غلام شاہ بھاگرانی,
1603, یوسی  16 حاجی صوبھو چانڈیو,
1604, بلڑی شاہ کریم ٹاؤن کمیٹی ,
1605, یوسی  17 سعید پور,
1606, یوسی  18 قبول پور,
1607, یوسی 19  سعید متو,
1608, یوسی  20 سعید خان لنڈ,
1609, یوسی  21 لال محمودانی,
1610, یوسی 22 حاجی محمد جت,
1611, یوسی  23 بلڈی شاہ کریم,
1612, یوسی  24 حاجی عبدالخالق  سومرو,
1613, یوسی  25 دادوں,
1614, یوسی  26 اللہیار ترک,
1615, یوسی  27 کھوکھر,
1616, یوسی  28 ملاکاتیار,
1617, سجاول چوک,
1618, یوسی  1 شیخ بھرکیو,
1619, یوسی 2 چنو کاتیار,
1620, یوسی  3 ڈگموری,
1621, یوسی  4 راجونظامانی,
1622, یوسی  6 شیخ فرید,
1623, یوسی 7  ناں گو شاہ,
1624, یوسی  8 لاکھاٹ,
1625, شاہی بازار,55
1626, بہار کالونی,55
1627, سینڈوز,54
1628, یوسی  18 پٹارو,
1629, یوسی  19 رائیلو,
1630, یوسی  20 مورو جبل,
1631, یوسی  21 اللہ بچائیو شورو,
1632, یوسی  22 ڈبو شورو,
1633, یوسی  23 سندھ یونیورسٹی,
1634, مانجھند ٹاؤن کمیٹی ,
1635, سن ٹاؤن کمیٹی ,
1636, یوسی  11 آمری,
1637, یوسی  12 شالمانی,
1638, یوسی  13 لاکھا,
1639, یوسی  14 شاہ اویس قرنی,
1640, یوسی  15 انٹر پور,
1641, یوسی  16 خان نوٹ,
1642, یوسی  17 منظورآباد,
1643, بودلہ بہار,
1644, بھان سعید آباد ٹاؤن کمیٹی ,
1645, یوسی  1 واھوڑ,
1646, یوسی  2 شیخ ,
1647, یوسی  3 بھانمبھا,
1648, یوسی  4 جعفرآباد,
1649, یوسی  5 آرازی,
1650, یوسی  6 ٹلٹی,
1651, یوسی  7 چننا,
1652, یوسی  8 بھوبک,
1653, یوسی  9 باجارہ,
1654, یوسی  10جھانگارہ,
1655," 125(قاسم آباد فیز 1،مسلم سوسائٹی)",82
1656," 126(فراز ولاز،عبداللہ ولاز)",82
1657," 127(نیو وحدت کالونی ،جونیجا کالونی)",82
1658," 128(اولڈ وحدت کالونی ،الشہباز کالونی)",
1659, 142رینجرز ہیڈ کواٹر),82
1660," 147(سٹیزن کالونی ، گلستان سجاد)",81
1661," 148(سٹیزن ہاؤسنگ اسکیم ، اسٹیٹ لائف کالونی)",81
1662, 149(ماڈل ٹاؤن قاسم آبادالمصطفٰی ٹاؤن ),83
1663," 150(علی نگر،پرنس ٹاؤن)",83
1664," 151(نسیم نگر،عبداللہ ٹاؤن)",83
1665, 152(قاسم آباد فیز 2),84
1666," 153(شیدی گوٹھ،سحرش نگر)",82
1667, 154(گوٹھ حاجی جام شورو),84
1668, 155(گوٹھ کرن خان شورو),84
1669," 156(گوٹھ وکیو  پالاری،جتوئی ابڑا کالونی)",84
1670," 157(بھٹائی ٹاؤن،ماروی  ٹاؤن)",81
1671, 158(شورا گوٹھ),81
1672, 27(تالاب نمبر3 ),72
1673, 28(اسلام آباد چوک),72
1674," 88(بھٹی پاڑہ، ٹنڈو یوسف)",74
1675, 89(گجراتی پاڑہ),74
1676, 90(لال کوارٹر بدین چالی),74
1677, 91(بسم اللہ ٹاؤن),74
1678, 92(شاہ لطیف کالونی),75
1679, 93(سچل سرمست کالونی),75
1680, 94(پنھور گوٹھ),75
1681, 95(کیٹل کالونی ٹنڈو محمد خان روڈ),75
1682, 98(گلشن زیل پاک سوسائٹی),75
1683, 99(لیبر کالونی سائیٹ ایریا),75
1684, 100(واپڈ ا کالونی سائیٹ ایریا),74
1685, 101(الوحید کالونی),73
1686, 102(حالی روڈ),73
1687, 103(سبزی منڈی),73
1688, 104(گلشن حالی),73
1689, 105(امریکن کوارٹر),73
1690, 106(امریکن کوارٹر),73
1691, 60(گوٹھ محمد رحیم سولنگی),66
1692," 61(ٹنڈوقیصر ،گوٹھ عبدالرحیم مری)",67
1693," 71(گوٹھ ٹنڈو حیدر،حاجی الیاس پڑھیار)",67
1694," 72(شاہ قاسم رحمۃ اللہ علیہ، بہاول زور)",67
1695," 73(گوٹھ ابراہیم منگو، اسحاق تھیبو )",67
1696," 74(ببن شریف ، گوٹھ بخشو لغاری )",66
1697," 75(گوٹھ محمد لاشاری ،مکھن موری)",66
1698," 76(عبدالغفور پنجابی ،گوٹھ قائم ببر)",66
1699," 77(بچو لاشاری،اللہ بچایو تھیبو",66
1700," 78(امیر بخش جمالی،گوٹھ اسماعیل لاشاری )",64
1701," 79(گوٹھ سونو لاشاری،گوٹھ شاہ ٹنڈو فضل )",64
1702, 80(گوٹھ خیر محمد لاشاری),65
1703," 81(گوٹھ ولی محمد رند،محمد شفیع ہالیپوٹو)",64
1704," 82(درگاہ جمن شاہ ، سومار ملاح)",65
1705," 83(اسماعیل مشوری،گوٹھ سیری)",65
1706," 85(قاسم سولنگی،گوٹھ لونگ پنجابی )",64
1707, 86(گوٹھ بچل شاہ ),65
1708, 87(گوٹھ ٹنڈو حیدر),67
1709," 96(سیری،کھتڑ )",65
1710, 01(مسو بھرگڑی),89
1711, 02(نیو حیدرآباد سٹی),90
1712, 03( فضل باگھل گوٹھ),89
1713, 04(علی آباد ہالہ ناکہ),90
1714," 05(بسم اللہ پرائم سٹی، نیو سبزی منڈی)",90
1715," 06(چینل، گوٹھ حاجی بھٹی، سخی وہاب  )",91
1716, 14(لالو لاشاری گوٹھ),60
1717," 15(کالی موری ، لالو لاشاری)",91
1718," 16(ملا اسماعیل گوٹھ، اسلامیہ کالونی)",91
1719, 17(گھمنا آباد ہالہ ناکہ),91
1720, 18(خورشید ٹاؤن),91
1721, 143(طالب المولیٰ کالونی ),89
1722," 144(ہٹری، ایوب ہوٹل)",89
1723, 145(ایشین ہسپٹل),90
1724, 159(القادر ایونیو ),90
1725, 160(مغل گوٹھ),89
1726," 97کوہسار،دامن کوہسار",77
1727, یوسی نمبر 107 یونٹ نمبر 07,76
1728, یوسی نمبر 108 (یونٹ نمبر08),76
1729, یوسی نمبر 109,76
1730, یوسی نمبر 110 ,76
1731, یوسی نمبر 111 لطیف آباد 12,80
1732, یوسی نمبر 112,76
1733, یوسی نمبر 113,80
1734, یوسی نمبر 114 لطیف آباد 11,79
1735, یوسی نمبر 115,79
1736, یوسی نمبر 116,79
1737, یوسی نمبر 117,79
1738, یوسی نمبر 118,79
1739, یوسی نمبر 120(یونٹ نمبر 09),78
1740, یوسی نمبر 121,78
1741, یوسی نمبر 122,78
1742, یوسی نمبر 124 (یونٹ نمبر06),78
1743," 19(کلہوڑا کالونی،حر کیمپ)",87
1744," 20(پٹھان  کالونی ، بئراج کالونی ،غریب آباد)",87
1745," 21(ہیرآباد ،جیل روڈ)",85
1746, 22(مسان روڈ),85
1747," 23(مارکیٹ روڈ  ، میانی روڈ)",85
1748," 24(سرے گھاٹ،ٹمبر مارکیٹ) ",85
1749," 25(کھاتہ چوک،کھائی روڈ،نائن کا پڑ)",88
1750," 26(فقیر کا پڑ، نیو کلاتھ مارکیٹ چاڑی)",88
1751, 29(پکا قلعہ),88
1752," 30(پکاقلعہ ،سخی عبدالوہاب شاہ روڈ)",88
1753," 31(اسٹیشن روڈ،کھوکھر محلہ،حیدر چوک)",88
1754," 32(ریشم گلی ، جمن شاہ،صرافہ بازار)",88
1755,"  33(چھوٹکی گٹی،اردو بازار،بلدیہ کالونی)",88
1756, 34(تلک چاڑی),88
1757," 35(دادن شاہ ، الرحیم)",86
1758, 36 (سرفراز کالونی,87
1759, 53(مسلم کالونی),85
1760, 54(کالی موری عامل کالونی),85
1761, 146(کمہار پاڑہ),87
1762, یوسی نمبر 119,71
1763,  123 یونٹ نمبر 05,70
1764, یوسی نمبر 129 (یونٹ نمبر01),68
1765, یوسی نمبر 130 ,68
1766," 131(ایس آر ٹی سی کمپلیکس ، قاضی قیوم روڈ)",86
1767, یوسی نمبر 132 ,68
1768, یوسی نمبر 133 (یونٹ نمبر02),68
1769,  134 یونٹ نمبر 05,70
1770, یوسی نمبر 135,71
1771, یوسی نمبر 136 (یونٹ نمبر10),71
1772,  137 یونٹ نمبر04,70
1773, 138یونٹ نمبر 04,70
1774, یوسی 139 حسین آباد گدو چوک تا کوٹری پل تک ,69
1775, یوسی نمبر 140 حسین آباد,69
1776," 141( میمن سوسائٹی ، رانی باغ )",
1777, 07(انصاری محلہ پریٹ آباد),57
1778, 08(مہاجر مسجد پریٹ آباد),57
1779, 09(میر بنی بخش ٹاؤن),60
1780," 55(پسیو گوٹھ جام مگسی، شیدی پاڑو موسٰی کھٹیان)",63
1781," 56( غریب آباد کالونی، ریلوے کالونی)",63
1782," 57(زرعی کالونی،مظفر آباد کالونی)",63
1783," 58(گوٹھ مراد جمالی، حیدر شاہ)",62
1784," 59( سومار خاصخیلی،گوٹھ حاجی دریا خان)",62
1785," 62(میر شاہ محمد ٹالپر،نبی بخش میر جت)",62
1786," 63(مظفر آباد کالونی سخی وہاب ، ایگریکلچرل کالونی)",61
1787," 64(غریب آباد ،کریم آباد)",61
1788, 65(الیاس باغ رشید کالونی),61
1789, 66(میمن محلہ شاہی بازار کمہار پاڑہ),61
1790," 67(گوٹھ صالح مکرانی ، میر غلام حیدر ٹالپر)",62
1791," 68(گوٹھ جھنڈو کھوسو،راحیم آباد واپڈا کالونی )",62
1792," 69(گل محمد مگسی ، بڈھو خان سیال)",63
1793," 70(گوٹھ  ہارون میر بحر،ولی محمد مگسی )",63
1794, یوسی 5 زم ,226
1795, یوسی 6 توئی سر ,226
1796, یوسی 7 سالائی ,226
1797, یوسی 8 نالی مردادزئی ,226
1798, یوسی 9 کروشاء,226
1799, یوسی 10 زیزاح ,226
1800, یوسی درگ ,227
1801, یوسی 15 انزرہ خیل,227
1802, یوسی 16 تنگی سر,227
1803, یوسی 18 کرکانہ ,227
1804, میونسپل کمیٹی موسیٰ خیل ,229
1805, یوسی 1سارخاوہ ,229
1806, یوسی 2 زاور مخدوزئی ,229
1807, یوسی 3 گریاسا ,229
1808, یوسی 4  زاور میران-1,229
1809, یوسی راڑاشم ,228
1810, یوسی 11 کوٹ خان محمد ,228
1811, یوسی 12 اندھیر پور ,228
1812, یوسی 14 کنکری ,228
1813, میونسپل کمیٹی بارکھان ,220
1814, یوسی اوچڑی ,224
1815, یوسی تکھڑا ,220
1816, یوسی تومنی ,221
1817, یوسی چھپر ,223
1818, یوسی چوھر کوٹ ,220
1819, یوسی دامان بگاؤ ,221
1820, یوسی دیہہ رکنی ,224
1821, یوسی رحمتان نذر ,224
1822, یوسی رڑکن ,223
1823, یوسی رکنی ,224
1824, یوسی صدر میونسپل کمیٹی,220
1825, یوسی عیشانی ,220
1826, یوسی کچھ بگاؤ ,221
1827, یوسی کڑوا ,220
1828, یوسی لٹھی بار ,222
1829, یوسی لوما زحرین ,220
1830, یوسی مہمہ صمد خان ,223
1831, یوسی ناہڑ کوٹ ,222
1832, یوسی وتاقاری ,222
1833, یوسی شوران ,254
1834, یوسی کوٹ مصری خان ,254
1835, یوسی ہفت ولی ,254
1836, یوسی اسبانی ,254
1837, یوسی تنیہ ,254
1838, یوسی ٹنڈو گلاب ,254
1839, میونسپل کمیٹی مچھ ,256
1840, یوسی2 کولپور ,256
1841, یوسی3 سردار سراتگزئی ,256
1842, یوسی 4 آب گم ,256
1843, یوسی کھٹن ,255
1844, یوسی2,255
1845, میونسپل کمیٹی ڈھاڈر ,253
1846, یوسی حاجی شہر ,253
1847, یوسی غازی شہر ,253
1848, یوسی مشکاف ,253
1849, یوسی مٹھڑی ,253
1850, یوسی چندر ,253
1851, یوسی کوٹ رئیسانی ,253
1852, میونسپل کمیٹی بھاگ ,252
1853, یوسی چھلگری ,252
1854, یوسی جلال خان ,252
1855, یوسی نوشہر ہ ,252
1856, یوسی محرم ,252
1857, میونسپل کمیٹی گنداخہ ,240
1858, یوسی نمبر32 باغ ہیڈ ,240
1859, یوسی نمبر 38 کڑیہ فیری ,240
1860, یوسی نمبر 37 نوشکی جدید ,240
1861, یوسی نمبر 33 حبیب کوٹ بیرون ,240
1862, یوسی نمبر 34احمد آباد ,240
1863, یوسی نمبر 39شاہن پلال ,240
1864, یوسی نمبر 35 موندر کوٹ ,240
1865, یوسی نمبر 36 کوٹ بگٹی ,240
1866, میونسپل کارپوریشن اوستہ محمد ,239
1867, یوسی پیرل آباد ,239
1868, یوسی قبولہ ,239
1869, یوسی فیض آباد ,239
1870, یوسی ہدیرو ,239
1871, یوسی خان پور ,239
1872, یوسی خیر پوراوستہ ,239
1873, یوسی محراب پور ,239
1874, یوسی جنگ دوست ,239
1875, یوسی نورپور ,239
1876, یوسی شاہلزئی ,239
1877, یوسی ساتھی ,239
1878, میونسپل کارپوریشن ڈیرہ اللہ یار ,242
1879, یوسی نمبر12 محبت پور ,241
1880, یوسی نمبر15 ببر جمالی ,241
1881, یوسی نمبر18 بالان ,242
1882, یوسی نمبر19 کیٹل فارم ,241
1883, یوسی نمبر8 تھرڑی ,242
1884, یوسی نمبر13سوڑھا ,241
1885, یوسی نمبر14رن پٹیانی ,241
1886, یوسی قادرآباد ,262
1887, یوسی نمبر2 مانجھوٹی ,242
1888, یوسی نمبر9 حفیظ آباد ,241
1889, یوسی نمبر16چھلگری ,241
1890, یوسی نمبر4 باگو بند ,241
1891, یوسی نمبر17 عبدالغفار خان ,241
1892, یوسی نمبر7 بند مانک ,242
1893, یوسی نمبر11 تاج پور ,242
1894, یوسی نمبر3 رمزے پور ,242
1895, یوسی نمبر10 روجھان جمالی ,242
1896, یوسی نمبر20 خان پور ,241
1897, یوسی نمبر5 سموں ,241
1898, یوسی نمبر6 گھاڑی محمود ,242
1899, یوسی نمبر6 حامد پور ,248
1900, یوسی نمبر7 غلام محمد کزانی ,248
1901, یوسی نمبر1 فیض آباد ,246
1902, یوسی نمبر2 گور ناڑی ,246
1903, یوسی نمبر 3 باجکانی ,246
1904, یوسی نمبر 4 بٹی ,246
1905, یوسی نمبر5 پہنور,246
1906, یوسی نمبر10گانڈار ,247
1907, یوسی نمبر11 مزدئی ,247
1908, یوسی نمبر16گھاڑی ,250
1909, یوسی نمبر17 علی پور ,250
1910, یوسی نمبر18روپا ,250
1911, یوسی نمبر19گھوری ,250
1912, یوسی نمبر20نور پور ,250
1913, یوسی نمبر21ٹھل ,250
1914, یوسی نمبر22دودائیکہ ,250
1915, یوسی نمبر8جان پور ,251
1916, یوسی نمبر9میہوپور ,251
1917, میونسپل کمیٹی صحبت پور ,249
1918, یوسی نمبر12نوزبند ,249
1919, یونین کونسل نمبر13ڈھانڈا ,249
1920, یوسی نمبر14درگی ,249
1921, یونین کونسل نمبر15صدر صحبت پور ,249
1922, یوسی میر پور منجھو ,263
1923," منجھور شوری	",262
1924, یوسی ایری ,262
1925, یوسی غفورآباد ,262
1926, یوسی میرواہ فلیجی,259
1927,  یوسی طاہر کوٹ,259
1928,  یوسی ماچھی واہ,259
1929, یوسی علی خان اندرون ,257
1930, یوسی قبولہ ,257
1931, یوسی سارنگ ڈنگری ,257
1932, یوسی گھڑی رحمٰن ,257
1933, یوسی کوٹ پلیانی ,257
1934, یوسی سونا اندرون ,257
1935, یوسی نمبر 5 دولت گھاڑی,264
1936, یوسی 8شاہ پور ,264
1937, یوسی 7 ڈرابی شوری ,264
1938, یوسی نمبر 6شوری شر,264
1939, یوسی نمبر 4 دولت گھاڑی اندرون,264
1940, میونسپل کارپوریشن ڈیرہ مراد جمالی ,260
1941, یوسی نمبر 12مانجھوٹی اندرون4 ,261
1942, یوسی نمبر 13 قبہ شیر خان ,261
1943, یوسی بیدار اندرون ,260
1944, یوسی بگا بیرون ,260
1945, یوسی قبہ شیر خان غربی ,260
1946, یوسی قبہ شیر خان شرقی ,260
1947, یوسی مانجھوٹی بیرون ,260
1948, یوسی نمبر1 جھڈیر ,242
1949, یوسی نمبر 15جھڈیر2 ,261
1950, یوسی نمبر16 جھڈیر3 ,261
1951, یوسی نمبر17 جھڈیر4 ,261
